"id_str","full_text","text_clean","label"
"1.86717295934716E+018","Program ini juga mendukung perekonomian khususnya Kelompok Pengolahan dan Pemasaran Hasil Perikanan (Poklahsar) yang menyediakan bahan baku berupa produk olahan untuk disajikan sebagai menu utama makan bergizi gratis.
#PanganBiru
#MakanBergiziGratis
#SailBeyondWithBlueEconomy https://t.co/A0VnNeZ9Rv","program ini juga mendukung perekonomian khususnya kelompok pengolahan dan pemasaran hasil perikanan poklahsar yang menyediakan bahan baku berupa produk olahan untuk disajikan sebagai menu utama makan bergizi gratis panganbiru makanbergizigratis sailbeyondwithblueeconomy",""
"1.86357609190414E+018","Kepala Badan Gizi Nasional Dadan Hindayana mengatakan, biaya per porsi dari program makan bergizi gratis sebesar Rp 10.000 hanyalah rata-rata. //MR

#MakanBergiziGratis #BadanGiziNasional 
https://t.co/M4MiNYjM00","kepala badan gizi nasional dadan hindayana mengatakan biaya per porsi dari program makan bergizi gratis sebesar rp hanyalah ratarata mr makanbergizigratis badangizinasional",""
"1.86312929511336E+018","Menag Pastikan Santri Ponpes Juga Dapat MBG 
@Kemenag_RI 

https://t.co/p5b4fxbGZu 
#menag #nasaruddinumar #makanbergizigratis https://t.co/DtmbQwyg9U","menag pastikan santri ponpes juga dapat mbg menag nasaruddinumar makanbergizigratis",""
"1.86379529792491E+018","Presiden Prabowo Subianto menyatakan anggaran Makan Bergizi Gratis dipatok Rp 10 ribu per porsi untuk setiap penerima. Nominal itu sedikit berkurang dari kabar awal yang menyebutkan Makan Bergizi Gratis.
â£
&gt;&gt; https://t.co/tfNqsDNCIq

#detikfinance #MakanBergiziGratis https://t.co/e2MUiaUkL0","presiden prabowo subianto menyatakan anggaran makan bergizi gratis dipatok rp ribu per porsi untuk setiap penerima nominal itu sedikit berkurang dari kabar awal yang menyebutkan makan bergizi gratis gtgt detikfinance makanbergizigratis",""
"1.8665009352726E+018","Anggaran MBG Tembus Rp71 T, Diharapkan Mampu Gerakkan Ekonomi Rakyat https://t.co/4lt98GXp49 #AnggaranMakanBergiziGratis #EkonomiRakyat #MakanBergiziGratis #SriMulyani #Kemenkeu","anggaran mbg tembus rp t diharapkan mampu gerakkan ekonomi rakyat anggaranmakanbergizigratis ekonomirakyat makanbergizigratis srimulyani kemenkeu",""
"1.86741722879644E+018","Ketum PDIP Megawati Soekarno putri mengaku mendukung program #makanbergizigratis Presiden #Prabowo. Namun menurut #Megawati, anggaran 10 ribu rupiah/porsi tidak cukup di tengah harga bahan pokok yang naik. Megawati meminta Prabowo mengevaluasi harga program makan bergizi gratis. https://t.co/3UEXMGTC5Q","ketum pdip megawati soekarno putri mengaku mendukung program makanbergizigratis presiden prabowo namun menurut megawati anggaran ribu rupiahporsi tidak cukup di tengah harga bahan pokok yang naik megawati meminta prabowo mengevaluasi harga program makan bergizi gratis",""
"1.86416810164815E+018","Dengan bonus demografi yang melimpah, Indonesia harus memprioritaskan Makan Bergizi Gratis untuk membangun masa depan yang gemilang. #MakanBergiziGratis #IndonesiaEmas2045 #SwasembadaPangan https://t.co/6qxJOY51RE","dengan bonus demografi yang melimpah indonesia harus memprioritaskan makan bergizi gratis untuk membangun masa depan yang gemilang makanbergizigratis indonesiaemas swasembadapangan",""
"1.86526797026575E+018","@peknas_id Makan Ber-Gizi Gratis (MBG) oleh BGN bersama para Mitra Kerja, salah satunya DPP-PEKNAS dan jajarannya.
#BadanGiziNasional 
#MakanBergiziGratis
ðððð
#PEKNAS
#EkonomiKerakyatan https://t.co/DdOD5ONnDx","makan bergizi gratis mbg oleh bgn bersama para mitra kerja salah satunya dpeknas dan jajarannya badangizinasional makanbergizigratis peknas ekonomikerakyatan",""
"1.86595615873508E+018","Juru Bicara Kantor Komunikasi Kepresidenan Dedek Prayudi (Uki) mengungkapkan pedagang di kantin sekolah sempat resisten terhadap program makan bergizi gratis. //MR

#MakanBergiziGratis #DedekPrayudi 
https://t.co/hEP7tZXToK","juru bicara kantor komunikasi kepresidenan dedek prayudi uki mengungkapkan pedagang di kantin sekolah sempat resisten terhadap program makan bergizi gratis mr makanbergizigratis dedekprayudi",""
"1.86536449264289E+018","BadanGiziNasional (BGN)
sebagai penanggung jawab penuh sekaligus monitoring pelaksanaan Makan Ber-Gizi Gratis (MBG) bersama para Mitra Kerja, salah satunya DPP-PEKNAS dan jajarannya.
#BadanGiziNasional 
#MakanBergiziGratis
ðððð
#PEKNAS
#EkonomiKerakyatan https://t.co/gau5ghSKba","badangizinasional bgn sebagai penanggung jawab penuh sekaligus monitoring pelaksanaan makan bergizi gratis mbg bersama para mitra kerja salah satunya dpeknas dan jajarannya badangizinasional makanbergizigratis peknas ekonomikerakyatan",""
"1.8632004779048E+018","Kolaborasi bersama untuk menyukseskan program makan bergizi gratisâ¨

#MakanBergiziGratis
#CegahStunting
#IndonesiaEmas
#AstaCita https://t.co/oygt4fYpRM","kolaborasi bersama untuk menyukseskan program makan bergizi gratis makanbergizigratis cegahstunting indonesiaemas astacita",""
"1.86717375480958E+018","Kegiatan berlanjut ke Aquatic Hall dg edukasi makan ikan, games &amp; santunan anak yatim. Ketua DWP BPPSDM KP jg menyapa scr daring acara serupa di Satker lainnya. 

#SDMUnggul #KKPBeyond #MakanBergiziGratis 
#MakanBergiziGratisMenuIkan https://t.co/wixRntQ8Os","kegiatan berlanjut ke aquatic hall dengan edukasi makan ikan games amp santunan anak yatim ketua dwp bppsdm kp juga menyapa secara daring acara serupa di satker lainnya sdmunggul kkpbeyond makanbergizigratis makanbergizigratismenuikan",""
"1.8671298215555E+018","Demi Program MBG, Budi Arie Minta Pemda Perkuat Peran KUD 

https://t.co/dmw7lpLj5k 
#menkop #budiariesetiadi #makanbergizigratis #kud","demi program mbg budi arie minta pemda perkuat peran kud menkop budiariesetiadi makanbergizigratis kud",""
"1.86630798874479E+018","Gizi cukup, aman, dan ramah lingkungan untuk generasi sehat! ðð´
#IndonesiaEmas #PresidenPrabowo #MakanBergiziGratis https://t.co/ICEmEsh3vN","gizi cukup aman dan ramah lingkungan untuk generasi sehat indonesiaemas presidenprabowo makanbergizigratis",""
"1.86613945443775E+018","PENTINGNYA PASOKAN BAHAN PANGAN HINGGA KE DESA-DESA UNTUK MENDUKUNG PROGRAM MAKAN BERGIZI GRATIS

#MakanBergiziGratis
#bergizigratis
#cegahstunting
#Trending https://t.co/F5Hal51KzP","pentingnya pasokan bahan pangan hingga ke desadesa untuk mendukung program makan bergizi gratis makanbergizigratis bergizigratis cegahstunting trending",""
"1.86603213030597E+018","Dimulai Januari 2025, Intip Kesiapan Program Makan Bergizi Gratis di Bogor 
@prabowo 

https://t.co/FYDeIGzWHz
#makanbergizigratis #pco #presidenprabowo","dimulai januari intip kesiapan program makan bergizi gratis di bogor makanbergizigratis pco presidenprabowo",""
"1.86751834059774E+018","Senangnya Anak-Anak di SDN 3 Panji Kidul Saat Dibagikan Makan Pagi dan Susu Gratis

#astacita
#makanbergizi
#makanbergizigratis https://t.co/5odFnTH9XN","senangnya anakanak di sdn panji kidul saat dibagikan makan pagi dan susu gratis astacita makanbergizi makanbergizigratis",""
"1.86351434334388E+018","Menteri koordinator bidang pangan, Zulkifli Hasan mengaku tidak ikut rapat dalam pembahasan pemangkasan anggaran makan bergizi gratis yang akan mulai diterapkan pada tahun 2025 mendatang. 

#menteripangan #makanbergizigratis #kabinetmerahputih  #headlinenews #Metrotv https://t.co/nW9HT3MrrA","menteri koordinator bidang pangan zulkifli hasan mengaku tidak ikut rapat dalam pembahasan pemangkasan anggaran makan bergizi gratis yang akan mulai diterapkan pada tahun mendatang menteripangan makanbergizigratis kabinetmerahputih headlinenews metrotv",""
"1.86605349343975E+018","Kapasitas Produksi 3 Ribu Porsi per Hari, SPPG Tanah Sareal Bogor Jadi Dapur Makan Bergizi Pertama di Indonesia 

https://t.co/Cr2Lls0uIQ 
#makanbergizigratis #sppg #tanahsareal #bogor","kapasitas produksi ribu porsi per hari sppg tanah sareal bogor jadi dapur makan bergizi pertama di indonesia makanbergizigratis sppg tanahsareal bogor",""
"1.8652871014594E+018","GoTo mendukung 3 juta porsi Makan Bergizi Gratis untuk generasi sehat Indonesia! ðð´
#IndonesiaEmas #PresidenPrabowo #MakanBergiziGratis #bergizigratis #cegahstunting https://t.co/RueBAVjYp0","goto mendukung juta porsi makan bergizi gratis untuk generasi sehat indonesia indonesiaemas presidenprabowo makanbergizigratis bergizigratis cegahstunting",""
"1.86320044539028E+018","Kolaborasi bersama untuk menyukseskan program makan bergizi gratisâ¨

#MakanBergiziGratis
#CegahStunting
#IndonesiaEmas
#AstaCita https://t.co/Wlr30SGozs","kolaborasi bersama untuk menyukseskan program makan bergizi gratis makanbergizigratis cegahstunting indonesiaemas astacita",""
"1.86740408198966E+018","Setuju Program Makan Bergizi Gratis, Megawati Soroti Anggaran Rp 10 Ribu Per Anak

#beritanasional #jumat #makanbergizigratis #megawati #anggaranmakangratis https://t.co/6AwwDpYtJR","setuju program makan bergizi gratis megawati soroti anggaran rp ribu per anak beritanasional jumat makanbergizigratis megawati anggaranmakangratis",""
"1.86711270244502E+018","Menteri Agama (Menag) Nasaruddin Umar menegaskan semua anak bangsa, termasuk santri, juga harus mendapatkan program makan bergizi gratis, sama seperti anak-anak di sekolah umum. //MR

#Menag #MakanBergiziGratis #NasaruddinUmar #Santri 
https://t.co/Opy3gtgr30","menteri agama menag nasaruddin umar menegaskan semua anak bangsa termasuk santri juga harus mendapatkan program makan bergizi gratis sama seperti anakanak di sekolah umum mr menag makanbergizigratis nasaruddinumar santri",""
"1.86677398984426E+018","Diktilitbang Muhammadiyah-UMS Kerja Sama dengan BGN Supervisi Makan Bergizi Gratis 
#MakanBergiziGratis #DiktilitbangMuhammadiyah #BadanGiziNasional #PTMA #UMS #UniversitasMuhammadiyahSurakarta
https://t.co/aEfrP65Ymy","diktilitbang muhammadiyahums kerja sama dengan bgn supervisi makan bergizi gratis makanbergizigratis diktilitbangmuhammadiyah badangizinasional ptma ums universitasmuhammadiyahsurakarta",""
"1.86608908882008E+018","@in_radiarta smpaikan dkungan BPPSDM @kkpgoid dan strategi tngkatkn knsumsi ikan, diantaranya Pningkatan prduksi ikan, Pnguatan logistik &amp; rantai dingin, Promosi &amp; prluasan pasar, dan Diversifikasi produk. Wujud sinerginya ialah lewat #MakanBergiziGratis Menu Ikan. 

#SDMUnggul https://t.co/yU4lC5rGyl","smpaikan dkungan bppsdm dan strategi tngkatkn knsumsi ikan diantaranya pningkatan prduksi ikan pnguatan logistik amp rantai dingin promosi amp prluasan pasar dan diversifikasi produk wujud sinerginya ialah lewat makanbergizigratis menu ikan sdmunggul",""
"1.86713050539481E+018","Dukung Program Presiden Prabowo, HNSI Gelar Makan Bergizi Gratis di Seluruh Indonesia 

https://t.co/YBPAePIjUy 
#makanbergizigratis #presidenprabowo #hnsi #nelayanindonesia","dukung program presiden prabowo hnsi gelar makan bergizi gratis di seluruh indonesia makanbergizigratis presidenprabowo hnsi nelayanindonesia",""
"1.86453727480295E+018","Saat ini angka konsumsi ikan di Kabupaten Bekasi masih berada di lima besar kota dan kabupaten di Provinsi Jawa Barat. Iman meyakini angka konsumsi ikan akan terus meningkat di tahun 2025 mendatang.

(3/3)

#MakanBergiziGratis #ikan https://t.co/NvgvqOgy3q","saat ini angka konsumsi ikan di kabupaten bekasi masih berada di lima besar kota dan kabupaten di provinsi jawa barat iman meyakini angka konsumsi ikan akan terus meningkat di tahun mendatang makanbergizigratis ikan",""
"1.86453316563074E+018","Program makan bergizi gratis, langkah nyata mencerdaskan anak-anak bangsa! ðâ¨
#IndonesiaEmas #PresidenPrabowo #MakanBergiziGratis #bergizigratis #cegahstunting https://t.co/IaRHdLB3UT","program makan bergizi gratis langkah nyata mencerdaskan anakanak bangsa indonesiaemas presidenprabowo makanbergizigratis bergizigratis cegahstunting",""
"1.8679218581103E+018","Apakah Indonesia kekurangan Sapi sampai harus impor 1,2 juta sapi perah? Lebih baik optimalkan yang sudah ada!  @HindunAnisah_ @hindunanisahpkb @DPP_PKB @FraksiPKB 

#pkb #imporsapi #makanbergizigratis https://t.co/DJBr7W7qV9","apakah indonesia kekurangan sapi sampai harus impor juta sapi perah lebih baik optimalkan yang sudah ada pkb imporsapi makanbergizigratis",""
"1.86461801315846E+018","PDIP Angkat Bicara Terkait pernyataan Presiden Prabowo soal anggaran makan bergizi gratis Rp 10 ribu per porsi, PDIP mengaku belum melakukan kajian apakah angka tersebut realistis. 

#kanalsa #makanbergizigratis #prabowosubiantopresiden #beritapolitikindonesia #indonesiaupdate https://t.co/ClLWOXydm4","pdip angkat bicara terkait pernyataan presiden prabowo soal anggaran makan bergizi gratis rp ribu per porsi pdip mengaku belum melakukan kajian apakah angka tersebut realistis kanalsa makanbergizigratis prabowosubiantopresiden beritapolitikindonesia indonesiaupdate",""
"1.86709262140928E+018","Makan Bergizi Gratis, angkat desa kita! #IndonesiaEmas #PresidenPrabowo #MakanBergiziGratis #bergizigratis #cegahstunting https://t.co/GKledcu99O","makan bergizi gratis angkat desa kita indonesiaemas presidenprabowo makanbergizigratis bergizigratis cegahstunting",""
"1.8632449930808E+018","@acbsurd Di Jogja 10rb dpt nasi padang lauk ayam goreng.

Kalau case by case ya gak bisa diukur karena rata2 nasi ayam sdh 15rb. Lauk ikan laut/seafood lebih mahal lg.

Kalau mau hemat &amp; SEHAT ya nasi rames lauk telur opor &amp; tempe. Pas 10rb.

Kalau #MakanBergiziGratis harusnya &gt;10rb.","di jogja ribu dapat nasi padang lauk ayam goreng kalau case by case ya enggak bisa diukur karena rata nasi ayam sudah ribu lauk ikan lautseafood lebih mahal lagi kalau mau hemat amp sehat ya nasi rames lauk telur opor amp tempe pas ribu kalau makanbergizigratis harusnya gtrb",""
"1.86416811056944E+018","Program Makan Bergizi Gratis menjadi trigger, memacu kesadaran bangsa dalam meningkatkan kesehatan masyarakat #MakanBergiziGratis #IndonesiaEmas2045 #SwasembadaPangan https://t.co/Vy1FRVnak8","program makan bergizi gratis menjadi trigger memacu kesadaran bangsa dalam meningkatkan kesehatan masyarakat makanbergizigratis indonesiaemas swasembadapangan",""
"1.86470603200785E+018","Perbedaan 10 Ribu yang DIBELI di Warung Makan dengan 10 Ribu yang DIPRODUKSI dalam program Makan Bergizi Gratis. #Peace #MakanBergiziGratis https://t.co/xwWgvyIesD","perbedaan ribu yang dibeli di warung makan dengan ribu yang diproduksi dalam program makan bergizi gratis peace makanbergizigratis",""
"1.86528647314844E+018","Kolaborasi GoTo dan pemerintah untuk wujudkan Indonesia bebas stunting melalui program MBG! ð¤ð®ð©
#IndonesiaEmas #PresidenPrabowo #MakanBergiziGratis #bergizigratis #cegahstunting https://t.co/eCjkLVHl6t","kolaborasi goto dan pemerintah untuk wujudkan indonesia bebas stunting melalui program mbg indonesiaemas presidenprabowo makanbergizigratis bergizigratis cegahstunting",""
"1.8635692644454E+018","Melibatkan ibu adalah kunci keberhasilan program makan bergizi gratis ðð @cakiminow 

#makanbergizigratis #gusmuhaimin #menkopm https://t.co/M0nGLcTHhv","melibatkan ibu adalah kunci keberhasilan program makan bergizi gratis makanbergizigratis gusmuhaimin menkopm",""
"1.86377954417773E+018","Hai #SahabatBahari,
KKP berdayakan masyarakat yang tinggal di sekitar tambak Budidaya Ikan Nila Salin (BINS) Karawang ikut andil sebagai pembudidaya dan pengelola tambak ikan nila terbesar ini. Simak yah videonya. 
#MakanBergiziGratis #BINSKarawang #NilaSalin #PrabowoTrenggono https://t.co/tmHF6W7AYi","hai sahabatbahari kkp berdayakan masyarakat yang tinggal di sekitar tambak budidaya ikan nila salin bins karawang ikut andil sebagai pembudidaya dan pengelola tambak ikan nila terbesar ini simak ya videonya makanbergizigratis binskarawang nilasalin prabowotrenggono",""
"1.86310074584498E+018","Hehehe...dapat apa per anaknya dengan Rp. 10.000,- minus biaya-pajak, Bro @willsarana? ð¤­
Cc: @DPR_RI @prabowo @dprddkijakarta @DKIJakarta @psi_id
#MakanBergiziGratis
#Jakarta
#Indonesia
#NKRI https://t.co/66aOBaqRn9","hehehedapat apa per anaknya dengan rp minus biayapajak bro cc makanbergizigratis jakarta indonesia nkri",""
"1.86645087089404E+018","Gizi cukup, aman, dan ramah lingkungan untuk generasi sehat! ð

ð´ #IndonesiaEmas #PresidenPrabowo #MakanBergiziGratis #bergizigratis #cegahstunting
#Isam https://t.co/2q8ZGo3qRT","gizi cukup aman dan ramah lingkungan untuk generasi sehat indonesiaemas presidenprabowo makanbergizigratis bergizigratis cegahstunting isam",""
"1.86785308318916E+018","Manfaatkan Program MBG untuk kesehatan, ekonomi, dan kesejahteraan desa #IndonesiaEmas #PresidenPrabowo #MakanBergiziGratis #bergizigratis #cegahstunting #beritaviral https://t.co/LEh34nfzgJ","manfaatkan program mbg untuk kesehatan ekonomi dan kesejahteraan desa indonesiaemas presidenprabowo makanbergizigratis bergizigratis cegahstunting beritaviral",""
"1.86321609165443E+018","Pemkab #Tulungagung nglakoni uji coba program #MakanBergiziGratis seng digagas Presiden @prabowo Subianto Jumat (29/11/2024) kae. Patang SD dadi sasaran, yokui SDN 03 Pelem, SDN Plandaan, SDN Mulyosari karo SDN Jabalsari.

https://t.co/BR45wSEpN3
#KacamataTulungagung #MakanGratis https://t.co/J6xlwhpoGB","pemkab tulungagung nglakoni uji coba program makanbergizigratis seng digagas presiden subianto jumat kae patang sd dadi sasaran yokui sdn pelem sdn plandaan sdn mulyosari karo sdn jabalsari kacamatatulungagung makangratis",""
"1.87402404289573E+018","Ini Syarat untuk Ikut Kemitraan Program Makan Bergizi Gratis dari Badan Gizi Nasional https://t.co/LSmJ561au2 https://t.co/lxxCldvASf","ini syarat untuk ikut kemitraan program makan bergizi gratis dari badan gizi nasional",""
"1.87336638505485E+018","Makan Bergizi Gratis ala Maling https://t.co/M3yelAwBTn","makan bergizi gratis ala maling",""
"1.87361267653172E+018","Pengusaha Katering di Bantul Diminta Hati-Hati dan Tal Tergiur dengan Tawaran Penyedia Program Makan Bergizi Gratis https://t.co/2uJ6Mc3RBv https://t.co/BoCjlJQXdY","pengusaha katering di bantul diminta hatihati dan tal tergiur dengan tawaran penyedia program makan bergizi gratis",""
"1.87364998806625E+018","Program Makan Bergizi Gratis Mesti Libatkan Peran Dokter Hewan
https://t.co/xu3E3GaZWz","program makan bergizi gratis mesti libatkan peran dokter hewan",""
"1.87356750607146E+018","Dugaan percobaan penipuan dengan modus program makan bergizi gratis (MBG) dilaporkan terjadi di Magelang, Jawa Tengah.

https://t.co/JAZmLSxUms https://t.co/qH3VoTgBJC","dugaan percobaan penipuan dengan modus program makan bergizi gratis mbg dilaporkan terjadi di magelang jawa tengah",""
"1.87367733785182E+018","Puluhan pengusaha katering di Kediri menjadi korban dugaan penipuan yang dilakukan oleh seorang oknum berinisial M, dengan modus iming-iming bergabung dalam program MBG atau makan bergizi gratis.

Program tersebut disebut-sebut sebagai inisiatif pemerintah yang digagas Presiden https://t.co/JpbF5x3mYR","puluhan pengusaha katering di kediri menjadi korban dugaan penipuan yang dilakukan oleh seorang oknum berinisial m dengan modus imingiming bergabung dalam program mbg atau makan bergizi gratis program tersebut disebutsebut sebagai inisiatif pemerintah yang digagas presiden",""
"1.87390126386119E+018","Program Makan bergizi gratis belum dilaksanakan pemerintah, sdh muncul berbagai modus penipuan berkedok program makan bergizi gratis.

Sebelumnya terjadi di Kediri, pengusaha catering sampai rugi Rp.72 Juta, sekarang terjadi di Magelang.

Rusak moral bangsa ini. https://t.co/oIpk1Nm51y","program makan bergizi gratis belum dilaksanakan pemerintah sudah muncul berbagai modus penipuan berkedok program makan bergizi gratis sebelumnya terjadi di kediri pengusaha catering sampai rugi rp juta sekarang terjadi di magelang rusak moral bangsa ini",""
"1.8739992212188E+018","Pemerintah lagi mencari calon mitra untuk bantu Program Makan Bergizi Gratis. Kemitraan ini terbuka untuk umum, tapi ada syaratnya termasuk menyiapkan pendanaan, area operasi, hingga sumber daya manusia.

Tertarik daftar? Simak di sini.

#bisnisupdate #update #bisnis #carousel https://t.co/ZMoO1ApWVT","pemerintah lagi mencari calon mitra untuk bantu program makan bergizi gratis kemitraan ini terbuka untuk umum tapi ada syaratnya termasuk menyiapkan pendanaan area operasi hingga sumber daya manusia tertarik daftar simak di sini bisnisupdate update bisnis carousel",""
"1.87371661617494E+018","Diiming-imingi jadi pemasok makan bergizi gratis, Sebanyak 72 pengusaha catering ini malah kena tipu! Uang sejumlah 1 juta rupiah raib seketikað¥²

#GarudaTV #Laporan8 #viral #makanbergizigratis #makanbergizi https://t.co/RAtlU5PdL4","diimingimingi jadi pemasok makan bergizi gratis sebanyak pengusaha catering ini malah kena tipu uang sejumlah juta rupiah raib seketika garudatv laporan viral makanbergizigratis makanbergizi",""
"1.86972940140479E+018","Presiden Prabowo Subianto mengaku kerap diejek terkait program makan bergizi gratis. Bahkan, Prabowo merasa heran lantaran ada profesor yang tidak setuju terkait program tersebut. https://t.co/YzQtne80of","presiden prabowo subianto mengaku kerap diejek terkait program makan bergizi gratis bahkan prabowo merasa heran lantaran ada profesor yang tidak setuju terkait program tersebut",""
"1.87364818042186E+018","Makan Bergizi Gratis: Proyek Gizi Anak atau Ajang Maling Triliunan

Program Makan Bergizi Gratis yg digadang-gadang pemerintah kedengerannya mulia banget. program beginian cuma ngasih maling berjamaah. Rp71 triliun, bro! gede banget.

[Oneng, caca tengker, Tessy, Yoona] https://t.co/6b1jmZSLj0","makan bergizi gratis proyek gizi anak atau ajang maling triliunan program makan bergizi gratis yang digadanggadang pemerintah kedengerannya mulia banget program beginian cuma mengasih maling berjamaah rp triliun bro gede banget oneng caca tengker tessy yoona",""
"1.87397982614896E+018","Pemerintah ajak UMKM jadi Mitra Makan Bergizi Gratis
UNTUK MENCEGAH PENIPUAN pastikan HANYA DAFTAR Di link Resmi BGN yang  ini ðð¼ https://t.co/N8pBanYed3

Selengkapnya 

https://t.co/e1zRrgQyw4 https://t.co/MoVIPv1sUO","pemerintah ajak umkm jadi mitra makan bergizi gratis untuk mencegah penipuan pastikan hanya daftar di link resmi bgn yang ini selengkapnya",""
"1.87357865104185E+018","Program Makan Bergizi Gratis Dijadikan Modus Penipuan, DPR Desak Polisi Turun Tangan #MakanBergiziGratis #FraksiPKB

@zainul_munas 

https://t.co/OlMULZr9Kz","program makan bergizi gratis dijadikan modus penipuan dpr desak polisi turun tangan makanbergizigratis fraksipkb",""
"1.87367037352013E+018","Peneliti Ekonomi Center of Economic and Law Studies (Celios) Bakhrul Fikri menjelaskan program Makan Bergizi Gratis (MBG) bisa menjadi lahan korupsi. Berikut 4 sektor yang berpotensi menjadi lahan korupsi tersebutâ¦ https://t.co/4SimTbwuk6","peneliti ekonomi center of economic and law studies celios bakhrul fikri menjelaskan program makan bergizi gratis mbg bisa menjadi lahan korupsi berikut sektor yang berpotensi menjadi lahan korupsi tersebut",""
"1.87360484542239E+018","Puluhan pengusaha katering di Kediri, Jawa Timur, menjadi korban penipuan lantaran diiming-imingi menjadi pemasok dalam program Makan Bergizi Gratis (MBG). Puluhan korban itu diduga menderita kerugian total hingga Rp70 juta. https://t.co/SIm1kbhqXZ","puluhan pengusaha katering di kediri jawa timur menjadi korban penipuan lantaran diimingimingi menjadi pemasok dalam program makan bergizi gratis mbg puluhan korban itu diduga menderita kerugian total hingga rp juta",""
"1.87400255995189E+018","Center of Economic and Law Studies (Celios) menilai program Makan Bergizi Gratis masih belum siap dilaksanakan sepenuhnya. Mekanisme program MBG dinilai Celios masih suka berubah-ubah. https://t.co/yPTZX7KaKt","center of economic and law studies celios menilai program makan bergizi gratis masih belum siap dilaksanakan sepenuhnya mekanisme program mbg dinilai celios masih suka berubahubah",""
"1.86996847042066E+018","Prabowo sindir profesor yang tak setuju dengan program Makan Bergizi Gratis. Ia mengatakan profesor tersebut pintar otaknya, tapi tidak dengan hatinya. https://t.co/Y2w2gflNbN","prabowo sindir profesor yang tak setuju dengan program makan bergizi gratis ia mengatakan profesor tersebut pintar otaknya tapi tidak dengan hatinya",""
"1.87366465593744E+018","Muhammadiyah mengkhawatirkan jika pemerintah melibatkan TNI dalam mengelola program Makan Bergizi Gratis (MBG) yang bakal diimplementasikan pada awal tahun depan. https://t.co/WZK4kDXbGD","muhammadiyah mengkhawatirkan jika pemerintah melibatkan tni dalam mengelola program makan bergizi gratis mbg yang bakal diimplementasikan pada awal tahun depan",""
"1.87393338916355E+018","Program Makan Bergizi Gratis Jadi Modus Penipuan, BGN Minta Korban Lapor Polisi
https://t.co/dI9rLeK8KY","program makan bergizi gratis jadi modus penipuan bgn minta korban lapor polisi",""
"1.87373747369378E+018","43 pemilik katering menuntut uang jaminan yg tlh disetorkan untuk menjadi pemasok MBG 
Komandan Kodim (Dandi) 0809/Kediri Letkol Inf Ragil Jaka Utama, mengatakan jika saat ini tidak ada pengadaan tender penawaran sebagai supplier program Makan Bergizi Gratis.

#TumpasKorupsiEdan https://t.co/Oawj0naSWg","pemilik katering menuntut uang jaminan yang tlh disetorkan untuk menjadi pemasok mbg komandan kodim dandi kediri letkol inf ragil jaka utama mengatakan jika saat ini tidak ada pengadaan tender penawaran sebagai supplier program makan bergizi gratis tumpaskorupsiedan",""
"1.87341371525895E+018","makan bergizi ini penting diawasi sama orang tua anaknya masingÂ² ... btw guys mulai pake kata makan bergizi tanpa gratis. karna ga ada yg gratis di negara ini. lebih ke soal kalau pake term gratis kadang rakyat jd abai dan ga mengawasi.","makan bergizi ini penting diawasi sama orang tua anaknya masing btw guys mulai pakai kata makan bergizi tanpa gratis karena enggak ada yang gratis di negara ini lebih ke soal kalau pakai term gratis kadang rakyat jadi abai dan enggak mengawasi",""
"1.87357086824229E+018","Program Makan Bergizi Gratis (MBG) telah dianggarkan oleh Pemkab Badung melalui Dinas Pendidikan, Kepemudaan, dan Olahraga (Disdikpora).
https://t.co/UzU9VJJjWM","program makan bergizi gratis mbg telah dianggarkan oleh pemkab badung melalui dinas pendidikan kepemudaan dan olahraga disdikpora",""
"1.87372798793129E+018","Pelaksanaan Program Makan Bergizi Gratis (MBG), penyiapan SDM unggul, ketahanan pangan, sampai sistem birokrasi pemerintah yang bersih adalah pembahasan yang disampaikan langsung oleh Presiden Prabowo Subianto dalam acara Musrenbangnas https://t.co/dt90W7PCCl","pelaksanaan program makan bergizi gratis mbg penyiapan sdm unggul ketahanan pangan sampai sistem birokrasi pemerintah yang bersih adalah pembahasan yang disampaikan langsung oleh presiden prabowo subianto dalam acara musrenbangnas",""
"1.87397235715018E+018","Peneliti Ekonomi Center of Economic and Law Studies (Celios), Bakhrul Fikri, menyebut susu tidak bisa digantikan daun kelor dalam program Makan Bergizi Gratis. Kandungan kalsium pada susu berbeda dengan kandungan pada daun kelor. https://t.co/CjZVGbU915","peneliti ekonomi center of economic and law studies celios bakhrul fikri menyebut susu tidak bisa digantikan daun kelor dalam program makan bergizi gratis kandungan kalsium pada susu berbeda dengan kandungan pada daun kelor",""
"1.87393089066309E+018","Kepala Bappenas Jelaskan Dampak dari Program Makan Bergizi Gratis #BNetwork
https://t.co/GieSkKhf5y","kepala bappenas jelaskan dampak dari program makan bergizi gratis bnetwork",""
"1.87322068529387E+018","Viral di media sosial  

Puluhan Pemilik Katering Tertipu Rp 72 Juta, Dijanjikan Jadi Pemasok Makan Bergizi Gratis oleh oknum Pokmas.(27/12/2024)

Para pemilik katering tergiur karena dijanjikan ada kontrak 1 Periode kekuasaan (5th),

 Lokasi.Kediri.

PROGRAMNYA BELUM JALAN https://t.co/YKhRAY6KcI","viral di media sosial puluhan pemilik katering tertipu rp juta dijanjikan jadi pemasok makan bergizi gratis oleh oknum pokmas para pemilik katering tergiur karena dijanjikan ada kontrak periode kekuasaan tahu lokasikediri programnya belum jalan",""
